time,acceleration,gyro,g_removed
12.944,9.062346064201376,4.7823849506248965,6.609911138120847
12.945,9.225649499142305,4.737944685989603,6.666964422164805
12.945,9.376671280053905,4.691895435869111,6.717985416558679
12.946,9.514183227222823,4.64419653411258,6.7623030788832255
12.946,9.637232686853155,4.594793345078486,6.799358877341795
12.947000000000001,9.745173753344085,4.543622483872815,6.828728754390813
12.947000000000001,9.837684051197495,4.4906176736326175,6.850138556062953
12.947000000000001,9.914766692117302,4.435715714983917,6.8634720043606645
12.950999999999999,9.976738385230233,4.378862064863866,6.868771146779183
12.956,10.024205351762783,4.320015580648153,6.866229724892583
12.957,10.058029354402487,4.2591520803275,6.8561804304900935
12.957,10.079287279394105,4.196266480340952,6.839077880584193
12.958,10.089228290899804,4.131373452212877,6.815479673700947
12.958,10.089231787318356,4.06450676645415,6.7860274794575375
12.960999999999999,10.080768167328362,3.9957176009364392,6.751429334195271
12.962,10.065363669030987,3.925072108390928,6.71244382791832
12.962,10.044569915732247,3.852648616000929,6.669866511866359
12.964,10.019937830611854,3.778534837839571,6.6245183284854265
12.967,9.992994483191758,3.7028252774273716,6.577235254693117
12.967,9.96522095722294,3.6256188012179513,6.5288580739180535
12.969000000000001,9.93803008243658,3.547016343062027,6.480221589489641
12.972000000000001,9.912744297579286,3.4671187200743745,6.4321433642946815
12.972000000000001,9.89057476727401,3.386024556100398,6.385412526287628
12.974,9.872602863754695,3.303828371626423,6.340779102947705
12.975999999999999,9.859764965382176,3.22061892994363,6.298944136961346
12.977,9.852841454309296,3.1364779507710288,6.260550759712015
12.979000000000001,9.852450436496987,3.051479367933715,6.226176325847881
12.981,9.859046165210463,2.9656892909050088,6.1963255643389
12.982000000000001,9.872921840734225,2.8791667577339997,6.171424623565809
12.984000000000002,9.894216292995207,2.7919653560132613,6.151815935036123
12.987,9.922923728963024,2.7041357084350266,6.137753878458698
12.988,9.958905341304423,2.6157286116071465,6.129401260270302
12.989,10.001901444210862,2.526798474303325,6.126826681460399
12.991,10.051543102252573,2.4374067687000713,6.130002961186057
12.992,10.10736283191852,2.3476254278582185,6.138806826978006
12.994000000000002,10.16880439166295,2.2575402500009396,6.153020032389591
12.995999999999999,10.235231631394589,2.1672542636635956,6.172331951646882
12.995999999999999,10.305936254222305,2.0768908852731816,6.196343643149621
12.998,10.380144526973853,1.986596728317685,6.224573384794373
13.001,10.457023229415283,1.8965439628720713,6.256463657102267
13.002,10.535685257858173,1.8069321464360402,6.291389502931088
13.004000000000001,10.615195352481146,1.7179895138877546,6.328668165818071
13.005999999999998,10.694576373012666,1.6299737213065786,6.367569835327176
13.007,10.772816463582094,1.5431720016863897,6.407329280873032
13.008,10.848877359681913,1.4579007097862697,6.447158163744934
13.011,10.92170385645549,1.3745042160443954,6.486257709358098
13.011,10.990234253587335,1.2933530609682486,6.523831328552428
13.014000000000001,11.053411624517569,1.2148412994733504,6.559096893579239
13.017999999999999,11.110195759047585,1.1393829670036164,6.591298464908183
13.019,11.159575547061728,1.0674075896008284,6.61971725022621
13.020999999999999,11.200581621095239,0.9993547239133365,6.643681652859628
13.022,11.232299078976864,0.9356675290064266,6.662576337385046
13.025,11.25387995479139,0.8767852756695478,6.675850208438932
13.026,11.264555062637408,0.8231346553937937,6.683023217837221
13.043,11.263644986035377,0.7751198914460457,6.683691999561224
13.044,11.250570162163418,0.7331119423556445,6.677534363906208
13.044,11.224860108189256,0.6974373474548906,6.664312660686695
13.044,11.186161886034192,0.6683673110040455,6.643876035854583
13.045,11.13424794763437,0.6461074721703599,6.616161676681307
13.045,11.069023427359701,0.6307886882485473,6.581195131871603
13.045,10.990532636731198,0.6224592171415225,6.539089600270706
13.046,10.89896410934468,0.6210787796693291,6.490043821046318
